timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762119737830,145,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,296,355,1,9,http://localhost:8081/produtos,145,0,27
1762119737976,3,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,296,355,1,9,http://localhost:8081/produtos,3,0,0
1762119737980,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,296,355,1,9,http://localhost:8081/produtos,4,0,0
1762119737985,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,296,355,1,9,http://localhost:8081/produtos,3,0,0
1762119737989,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,296,355,1,9,http://localhost:8081/produtos,4,0,0
1762119737994,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,296,355,1,9,http://localhost:8081/produtos,4,0,0
1762119737998,3,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,296,355,1,9,http://localhost:8081/produtos,3,0,0
1762119738002,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,4,0,0
1762119738006,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,4,0,0
1762119738011,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,4,0,0
1762119738016,5,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,4,0,0
1762119738022,5,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,4,0,0
1762119738027,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,4,0,0
1762119738032,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,4,0,0
1762119738036,5,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,5,0,0
1762119738042,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,3,0,0
1762119738047,4,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,4,0,0
1762119738052,5,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,5,0,0
1762119738058,3,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,3,0,0
1762119738062,3,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,3,0,0
1762119738066,5,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,5,0,0
1762119738072,9,REST - C1: Consultar Produto,201,,C3 - 10 Usuários - Rest - Transacional 3-1,text,true,,298,355,1,9,http://localhost:8081/produtos,9,0,0
