timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762119737830,417,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,1,9,http://localhost:8082/ws,414,0,26
1762119738264,36,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,36,0,1
1762119738248,54,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,2,18,http://localhost:8082/ws,54,0,0
1762119738300,11,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,11,0,0
1762119738303,20,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,2,18,http://localhost:8082/ws,20,0,0
1762119738311,14,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,14,0,0
1762119738328,7,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,7,0,0
1762119738323,15,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,2,18,http://localhost:8082/ws,15,0,0
1762119738336,10,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,10,0,0
1762119738339,18,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,2,18,http://localhost:8082/ws,18,0,0
1762119738348,23,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,23,0,0
1762119738357,17,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,2,18,http://localhost:8082/ws,17,0,0
1762119738374,22,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,2,18,http://localhost:8082/ws,22,0,0
1762119738371,38,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,37,0,0
1762119738396,26,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,2,18,http://localhost:8082/ws,26,0,0
1762119738414,12,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,12,0,0
1762119738426,6,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,6,0,0
1762119738422,19,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,2,18,http://localhost:8082/ws,19,0,0
1762119738432,14,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,14,0,0
1762119738441,23,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-1,text,true,,711,598,2,18,http://localhost:8082/ws,23,0,0
1762119738447,21,SOAP - C1: Consultar Produto,200,,C1 - 10 Usuários - SOAP - Latência Base 4-2,text,true,,711,598,2,18,http://localhost:8082/ws,21,0,0
